Confirmed,Date,Deaths,People_Hospitalized,People_Tested,Province_State,Recovered
72513,03-28-2020,1016,11168,271576,US-Northeast,2762
84159,03-29-2020,1317,13498,307665,US-Northeast,3613
96728,03-30-2020,1647,15529,340580,US-Northeast,4245
110409,03-31-2020,2131,18299,376917,US-Northeast,5093
124652,04-01-2020,2679,21395,411868,US-Northeast,6328
139516,04-02-2020,3381,24500,450523,US-Northeast,7669
158475,04-03-2020,4124,28221,497606,US-Northeast,9150
177072,04-04-2020,5070,32053,546057,US-Northeast,10812
191679,04-05-2020,5851,35214,585598,US-Northeast,12539
208229,04-06-2020,6646,37418,627016,US-Northeast,13721
223795,04-07-2020,7827,39010,669621,US-Northeast,14967
240871,04-08-2020,9063,42370,716250,US-Northeast,16801
261574,04-09-2020,10310,45377,769340,US-Northeast,18776
280628,04-10-2020,11583,48438,822300,US-Northeast,21461
299123,04-11-2020,12866,51052,874238,US-Northeast,22565
315774,04-12-2020,13984,53699,918764,US-Northeast,24439
329409,04-13-2020,14979,57028,958431,US-Northeast,24549
344250,04-14-2020,16375,58876,1002431,US-Northeast,26280
362241,04-15-2020,17932,61240,1054121,US-Northeast,28857
380277,04-16-2020,19254,63417,1105744,US-Northeast,31695
396577,04-17-2020,20495,65530,1155814,US-Northeast,34410
410983,04-18-2020,21544,67735,1203240,US-Northeast,36540
425522,04-19-2020,22689,69272,1249807,US-Northeast,38761
438966,04-20-2020,23851,70806,1293786,US-Northeast,40302
450807,04-21-2020,25321,72299,1331004,US-Northeast,41761
465221,04-22-2020,26450,74096,1380603,US-Northeast,43624
481215,04-23-2020,27285,75795,1442407,US-Northeast,45621
497505,04-24-2020,28256,77071,1507478,US-Northeast,47583
516336,04-25-2020,29102,78365,1589150,US-Northeast,49442
529551,04-26-2020,29659,79732,1647324,US-Northeast,51429
538422,04-27-2020,30336,80960,1690087,US-Northeast,52531
548606,04-28-2020,31435,82018,1746157,US-Northeast,69164
559532,04-29-2020,32963,83373,1805652,US-Northeast,70822
571341,04-30-2020,34094,84667,1864207,US-Northeast,72485
582666,05-01-2020,35013,93527,1926505,US-Northeast,78297
593673,05-02-2020,35738,94506,1987113,US-Northeast,79728
603792,05-03-2020,36457,95506,2056279,US-Northeast,81316
610039,05-04-2020,36904,96289,2095433,US-Northeast,81276
618290,05-05-2020,38300,97072,2150447,US-Northeast,81337
625742,05-06-2020,39246,98017,2199914,US-Northeast,77827
635220,05-07-2020,41008,100475,2265320,US-Northeast,79913
643757,05-08-2020,41818,101242,2334969,US-Northeast,80901
651520,05-09-2020,42503,101950,2398416,US-Northeast,81818
658532,05-10-2020,43056,102530,2465696,US-Northeast,82736
663380,05-11-2020,43478,103113,2618171,US-Northeast,83145
668064,05-12-2020,44036,103547,2668478,US-Northeast,83528
673790,05-13-2020,44821,104280,2735584,US-Northeast,84100
680848,05-14-2020,45775,106491,2821432,US-Northeast,85553
688064,05-15-2020,46421,106960,2905893,US-Northeast,86163
695054,05-16-2020,46945,107561,2992654,US-Northeast,94016
700975,05-17-2020,47392,108041,3070293,US-Northeast,95012
706682,05-18-2020,47783,108488,3141171,US-Northeast,95589
711167,05-19-2020,48294,108938,3215692,US-Northeast,96007
716262,05-20-2020,48789,109402,3301293,US-Northeast,96324
722880,05-21-2020,49398,109750,3405393,US-Northeast,97733
728231,05-22-2020,49936,111713,3494450,US-Northeast,137554
732705,05-23-2020,50374,112100,3603159,US-Northeast,140072
737690,05-24-2020,50661,112421,3704572,US-Northeast,142292
741436,05-25-2020,50878,112687,3789927,US-Northeast,143027
744716,05-26-2020,51126,129276,3855719,US-Northeast,144580
748210,05-27-2020,51601,129798,3951520,US-Northeast,146280
752987,05-28-2020,52001,130305,4071122,US-Northeast,226953
757963,05-29-2020,52426,130785,4202796,US-Northeast,229231
762192,05-30-2020,52792,131242,4329425,US-Northeast,230675
765706,05-31-2020,53052,131581,4416878,US-Northeast,232536
772046,06-01-2020,53355,133129,4550779,US-Northeast,233555
775399,06-02-2020,53643,133593,4661875,US-Northeast,234315
778234,06-03-2020,53989,133829,4764964,US-Northeast,236004
781117,06-04-2020,54299,130030,4884646,US-Northeast,244014
784392,06-05-2020,54581,130387,5046918,US-Northeast,245601
787895,06-06-2020,54801,130614,5161625,US-Northeast,246755
789970,06-07-2020,54974,130667,5288431,US-Northeast,248352
791925,06-08-2020,55142,130736,5393439,US-Northeast,248771
793862,06-09-2020,55419,130849,5480971,US-Northeast,249102
796091,06-10-2020,55678,131096,5592484,US-Northeast,250524
798586,06-11-2020,55915,131703,5709582,US-Northeast,256559
800621,06-12-2020,56139,131905,5845749,US-Northeast,258295
803166,06-13-2020,56392,132055,5977113,US-Northeast,259925
804860,06-14-2020,56522,132126,6086043,US-Northeast,260543
806469,06-15-2020,56676,132197,6196777,US-Northeast,261171
808177,06-16-2020,56827,132382,6299435,US-Northeast,262425
809786,06-17-2020,57029,132584,6405932,US-Northeast,262996
811683,06-18-2020,57191,132854,6531689,US-Northeast,267392
813865,06-19-2020,57341,133180,6672571,US-Northeast,268914
815931,06-20-2020,57454,133241,6807745,US-Northeast,269668
817595,06-21-2020,57527,133255,6926088,US-Northeast,270206
819218,06-22-2020,57597,133428,7032102,US-Northeast,271747
821102,06-23-2020,57749,133618,7127022,US-Northeast,272197
822651,06-24-2020,57934,133775,7220523,US-Northeast,272394
824711,06-25-2020,59916,134065,7347717,US-Northeast,275696
826935,06-26-2020,60078,134194,7474736,US-Northeast,276347
828501,06-27-2020,60161,134286,7596731,US-Northeast,276488
830958,06-28-2020,60219,134315,7725694,US-Northeast,277522
832271,06-29-2020,60337,134362,7822383,US-Northeast,278512
834157,06-30-2020,60393,134361,7937330,US-Northeast,279127
836103,07-01-2020,60486,134592,8054582,US-Northeast,279881
838666,07-02-2020,60647,134869,8187976,US-Northeast,280938
841122,07-03-2020,60775,135000,8320064,US-Northeast,281705
843044,07-04-2020,60840,135046,8429240,US-Northeast,282525
9,03-01-2020,0,0,9,US-Midwest,0
18,03-02-2020,0,0,18,US-Midwest,0
34,03-03-2020,0,0,34,US-Midwest,0
57,03-04-2020,0,0,200,US-Midwest,0
78,03-05-2020,0,0,294,US-Midwest,0
106,03-06-2020,0,0,405,US-Midwest,0
139,03-07-2020,0,0,484,US-Midwest,0
182,03-08-2020,0,0,536,US-Midwest,0
280,03-09-2020,0,0,712,US-Midwest,0
412,03-10-2020,0,0,1020,US-Midwest,0
579,03-11-2020,0,0,1348,US-Midwest,0
834,03-12-2020,0,0,1955,US-Midwest,0
1134,03-13-2020,0,0,2821,US-Midwest,0
1434,03-14-2020,1,0,3677,US-Midwest,0
1822,03-15-2020,1,0,5259,US-Midwest,0
2403,03-16-2020,2,0,7405,US-Midwest,0
4325,03-17-2020,6,0,11776,US-Midwest,0
5435,03-18-2020,10,0,15010,US-Midwest,0
6483,03-19-2020,19,0,18956,US-Midwest,0
7792,03-20-2020,27,0,25471,US-Midwest,0
9067,03-21-2020,47,62,32091,US-Midwest,0
10538,03-22-2020,65,99,39131,US-Midwest,0
12373,03-23-2020,94,126,45505,US-Midwest,0
14109,03-24-2020,134,199,55514,US-Midwest,0
16318,03-25-2020,175,262,84884,US-Midwest,121
18916,03-26-2020,240,320,100793,US-Midwest,31
21866,03-27-2020,322,417,120147,US-Midwest,230
24459,03-28-2020,426,505,146608,US-Midwest,272
27337,03-29-2020,523,618,159568,US-Midwest,307
30562,03-30-2020,640,726,183506,US-Midwest,76
34165,03-31-2020,819,1240,203415,US-Midwest,107
38225,04-01-2020,1034,1447,221371,US-Midwest,203
41678,04-02-2020,1219,1704,245419,US-Midwest,146
45685,04-03-2020,1438,1873,268060,US-Midwest,368
49758,04-04-2020,1641,2148,293751,US-Midwest,799
52820,04-05-2020,1858,2331,315736,US-Midwest,813
57072,04-06-2020,2090,2537,341021,US-Midwest,945
61287,04-07-2020,2421,2813,364683,US-Midwest,1092
65727,04-08-2020,2741,3032,388918,US-Midwest,1324
69659,04-09-2020,3076,3072,413749,US-Midwest,1419
74043,04-10-2020,3433,3315,439593,US-Midwest,1519
77894,04-11-2020,3764,3511,462978,US-Midwest,2217
81791,04-12-2020,4017,3663,488101,US-Midwest,2197
85517,04-13-2020,4283,3780,505455,US-Midwest,2294
89289,04-14-2020,4645,4024,525614,US-Midwest,2422
93464,04-15-2020,4997,4210,549037,US-Midwest,2684
97762,04-16-2020,5399,4386,574898,US-Midwest,3066
102899,04-17-2020,5724,4580,603072,US-Midwest,3220
107881,04-18-2020,6069,4754,627088,US-Midwest,6064
112741,04-19-2020,6301,4844,655631,US-Midwest,6269
117888,04-20-2020,6551,5011,681070,US-Midwest,6429
123085,04-21-2020,6961,5233,709384,US-Midwest,6662
128247,04-22-2020,7331,5449,741188,US-Midwest,6969
133847,04-23-2020,7713,5616,776598,US-Midwest,7398
141148,04-24-2020,8079,5810,830750,US-Midwest,7689
147209,04-25-2020,8387,5960,873240,US-Midwest,13008
152600,04-26-2020,8645,6095,912421,US-Midwest,13327
158182,04-27-2020,8916,6231,949933,US-Midwest,13585
164367,04-28-2020,9332,6448,992842,US-Midwest,13918
171242,04-29-2020,9857,6622,1047348,US-Midwest,14689
178698,04-30-2020,10261,6870,1098904,US-Midwest,18523
187035,05-01-2020,10603,7073,1154270,US-Midwest,18952
193918,05-02-2020,10892,7280,1204432,US-Midwest,27070
200746,05-03-2020,11084,7410,1258768,US-Midwest,27905
207908,05-04-2020,11268,7559,1315432,US-Midwest,29563
213788,05-05-2020,11728,7850,1366163,US-Midwest,30271
220361,05-06-2020,12154,8049,1429232,US-Midwest,31207
227778,05-07-2020,12539,8256,1494637,US-Midwest,32197
235547,05-08-2020,12888,12882,1568288,US-Midwest,33316
241745,05-09-2020,13193,13105,1633550,US-Midwest,41573
246220,05-10-2020,13372,13245,1693400,US-Midwest,42468
251568,05-11-2020,13568,13402,1747209,US-Midwest,43465
260053,05-12-2020,13970,13657,1823795,US-Midwest,44846
265541,05-13-2020,14368,13878,1898833,US-Midwest,46220
272791,05-14-2020,14708,14084,1976888,US-Midwest,47250
279827,05-15-2020,15068,14292,2074843,US-Midwest,48405
285285,05-16-2020,15304,14474,2142949,US-Midwest,55501
289876,05-17-2020,15452,14604,2227999,US-Midwest,56450
295981,05-18-2020,15619,14772,2304930,US-Midwest,57576
301270,05-19-2020,15986,15039,2373352,US-Midwest,59923
307660,05-20-2020,16363,15291,2460014,US-Midwest,61349
314423,05-21-2020,16685,15528,2552689,US-Midwest,62364
321554,05-22-2020,16974,16640,2656927,US-Midwest,63528
327104,05-23-2020,17210,16843,2710738,US-Midwest,69867
332590,05-24-2020,17385,16967,2789372,US-Midwest,70952
337075,05-25-2020,17500,17135,2865260,US-Midwest,72027
341171,05-26-2020,17649,17269,2932582,US-Midwest,73609
346101,05-27-2020,18008,17566,3019330,US-Midwest,75259
351082,05-28-2020,18311,17817,3114023,US-Midwest,76591
356638,05-29-2020,18602,18091,3218974,US-Midwest,77904
361139,05-30-2020,18820,18304,3316869,US-Midwest,84615
364694,05-31-2020,18933,18405,3397711,US-Midwest,107634
368289,06-01-2020,19081,19107,3466096,US-Midwest,109570
372729,06-02-2020,19393,19330,3557251,US-Midwest,111689
376710,06-03-2020,19603,20475,3670211,US-Midwest,120274
381087,06-04-2020,19856,20734,3775002,US-Midwest,122578
385296,06-05-2020,20042,20987,3867038,US-Midwest,124833
388577,06-06-2020,20217,21211,3955639,US-Midwest,130618
391254,06-07-2020,20312,21354,4039971,US-Midwest,132532
394929,06-08-2020,20600,21527,4116679,US-Midwest,134395
397873,06-09-2020,20817,21769,4207903,US-Midwest,136656
400902,06-10-2020,21020,22018,4287477,US-Midwest,138666
404197,06-11-2020,21254,22226,4382740,US-Midwest,140318
407601,06-12-2020,21440,22447,4490129,US-Midwest,142114
410491,06-13-2020,21585,22597,4583341,US-Midwest,147117
412720,06-14-2020,21637,22752,4657960,US-Midwest,148620
415622,06-15-2020,21698,22894,4735639,US-Midwest,150220
418244,06-16-2020,21866,23080,4813690,US-Midwest,152026
421417,06-17-2020,22065,23292,4926577,US-Midwest,154065
425233,06-18-2020,22252,23516,5027224,US-Midwest,155851
429322,06-19-2020,22366,23823,5159897,US-Midwest,157201
432977,06-20-2020,22583,23972,5265272,US-Midwest,163763
436556,06-21-2020,22628,24118,5360061,US-Midwest,165212
439564,06-22-2020,22693,24274,5442495,US-Midwest,166764
442275,06-23-2020,22812,24492,5519647,US-Midwest,168479
446814,06-24-2020,22952,24713,5627058,US-Midwest,169572
451638,06-25-2020,23070,24887,5757485,US-Midwest,171256
457175,06-26-2020,23160,25114,5886290,US-Midwest,173016
461518,06-27-2020,23274,25284,6007894,US-Midwest,176611
465770,06-28-2020,23311,25408,6108444,US-Midwest,178139
470327,06-29-2020,23371,25560,6209968,US-Midwest,179837
474697,06-30-2020,23518,25783,6316004,US-Midwest,186553
479899,07-01-2020,23602,25959,6433107,US-Midwest,188481
484226,07-02-2020,23696,26136,6539356,US-Midwest,229032
491604,07-03-2020,23811,26449,6690170,US-Midwest,231185
496403,07-04-2020,23837,26554,6801600,US-Midwest,234654
6,03-04-2020,0,0,35,US-South,0
14,03-05-2020,0,0,91,US-South,0
22,03-06-2020,0,0,161,US-South,0
38,03-07-2020,0,0,253,US-South,0
47,03-08-2020,0,0,315,US-South,0
69,03-09-2020,0,0,417,US-South,0
98,03-10-2020,0,0,588,US-South,0
134,03-11-2020,2,0,851,US-South,0
201,03-12-2020,2,0,1154,US-South,0
309,03-13-2020,3,0,1604,US-South,0
427,03-14-2020,5,0,2059,US-South,0
612,03-15-2020,9,0,3066,US-South,0
753,03-16-2020,12,0,4015,US-South,0
959,03-17-2020,15,0,6914,US-South,0
1442,03-18-2020,21,0,11922,US-South,0
1993,03-19-2020,36,0,15145,US-South,0
2785,03-20-2020,50,0,22029,US-South,0
3720,03-21-2020,58,194,37041,US-South,0
4861,03-22-2020,78,262,48295,US-South,0
6194,03-23-2020,106,304,60212,US-South,0
7469,03-24-2020,135,416,76913,US-South,0
9822,03-25-2020,181,1101,92097,US-South,11
12854,03-26-2020,238,1491,128245,US-South,38
15666,03-27-2020,318,1774,147512,US-South,102
19130,03-28-2020,401,2034,184404,US-South,84
21969,03-29-2020,458,2260,201854,US-South,103
25573,03-30-2020,542,2447,244858,US-South,182
30962,03-31-2020,688,2916,283611,US-South,337
36232,04-01-2020,833,3672,322852,US-South,408
43345,04-02-2020,1009,4288,359868,US-South,608
49223,04-03-2020,1203,4770,403455,US-South,1165
56594,04-04-2020,1377,5534,462745,US-South,998
61561,04-05-2020,1559,5957,502348,US-South,918
67403,04-06-2020,1716,6355,564144,US-South,1560
75602,04-07-2020,2064,7263,623874,US-South,2008
82128,04-08-2020,2319,7814,671551,US-South,2394
89178,04-09-2020,2585,8525,727494,US-South,3938
96885,04-10-2020,2849,9922,786859,US-South,5140
103086,04-11-2020,3102,9866,829288,US-South,5804
107893,04-12-2020,3261,10220,867819,US-South,6437
113590,04-13-2020,3466,10896,927809,US-South,7211
118909,04-14-2020,3872,11803,991806,US-South,8935
124759,04-15-2020,4314,13544,1027986,US-South,10057
130010,04-16-2020,4584,14069,1068816,US-South,11953
137709,04-17-2020,4926,15037,1124222,US-South,13152
143521,04-18-2020,5220,16052,1176205,US-South,17155
148847,04-19-2020,5425,16542,1218344,US-South,18315
154315,04-20-2020,5693,16931,1269469,US-South,18537
160007,04-21-2020,6090,17757,1330882,US-South,19941
166306,04-22-2020,6478,18619,1391502,US-South,37550
172975,04-23-2020,6834,19354,1451576,US-South,38837
179739,04-24-2020,7175,19990,1531975,US-South,40568
186967,04-25-2020,7489,20744,1645747,US-South,42248
193070,04-26-2020,7699,21318,1716177,US-South,43558
198069,04-27-2020,7907,22934,1782508,US-South,46775
203947,04-28-2020,8298,23544,1848823,US-South,47213
209791,04-29-2020,8749,25187,1916368,US-South,52540
216281,04-30-2020,9176,25826,1996978,US-South,54049
226242,05-01-2020,9520,26397,2121743,US-South,56458
234275,05-02-2020,9855,27071,2203135,US-South,57926
240140,05-03-2020,10057,27757,2266316,US-South,59162
246413,05-04-2020,10366,28407,2347919,US-South,64355
251882,05-05-2020,10821,29110,2459264,US-South,65840
258653,05-06-2020,11156,29903,2544767,US-South,67867
266021,05-07-2020,11578,30847,2655223,US-South,69514
272925,05-08-2020,11969,31616,2749579,US-South,71073
280383,05-09-2020,12266,32261,2851049,US-South,74128
286709,05-10-2020,12445,32514,2922285,US-South,75573
292368,05-11-2020,12638,32896,3030800,US-South,90406
299289,05-12-2020,13009,33650,3142906,US-South,95081
305980,05-13-2020,13342,34407,3257314,US-South,96975
314634,05-14-2020,13705,35094,3390299,US-South,97022
321566,05-15-2020,14030,35660,3502727,US-South,99249
330353,05-16-2020,14320,36621,3637173,US-South,101322
336520,05-17-2020,14489,37142,3759188,US-South,102859
342850,05-18-2020,14711,37606,3880460,US-South,111737
350981,05-19-2020,15039,38385,4053838,US-South,114907
357303,05-20-2020,15318,39296,4222038,US-South,117576
366929,05-21-2020,15599,40100,4372211,US-South,118796
375039,05-22-2020,15921,40913,4505412,US-South,129174
382775,05-23-2020,16154,41518,4652748,US-South,130995
388885,05-24-2020,16287,41888,4754069,US-South,132636
396340,05-25-2020,16463,42246,4931355,US-South,142881
402418,05-26-2020,16667,42753,5018593,US-South,144707
409541,05-27-2020,17008,43466,5073059,US-South,147283
418058,05-28-2020,17356,44165,5191093,US-South,151235
426598,05-29-2020,17634,44927,5364561,US-South,153658
436480,05-30-2020,17833,45513,5474113,US-South,154951
445369,05-31-2020,18026,45931,5614242,US-South,157908
452015,06-01-2020,18183,46357,5728107,US-South,168124
459655,06-02-2020,18454,47117,5844704,US-South,170616
468453,06-03-2020,18710,47711,6002781,US-South,175197
477586,06-04-2020,18914,48263,6152479,US-South,176773
487013,06-05-2020,19171,48937,6298397,US-South,179104
497045,06-06-2020,19358,49259,6465633,US-South,180866
505548,06-07-2020,19455,49691,6612274,US-South,182426
512578,06-08-2020,19612,49989,6722243,US-South,191972
520723,06-09-2020,19913,50660,6868293,US-South,195166
530755,06-10-2020,20186,51334,7011997,US-South,199674
541023,06-11-2020,20433,51787,7151133,US-South,202350
552999,06-12-2020,20671,52470,7379896,US-South,205397
566204,06-13-2020,20855,52991,7564334,US-South,207374
577903,06-14-2020,20932,53315,7741531,US-South,210049
587067,06-15-2020,21043,53560,7884942,US-South,222005
599803,06-16-2020,21355,54286,8049101,US-South,225707
612141,06-17-2020,21590,54899,8210673,US-South,231394
625501,06-18-2020,21792,55338,8374677,US-South,234284
640838,06-19-2020,22025,56224,8547238,US-South,238093
657896,06-20-2020,22202,56669,8758844,US-South,240865
671674,06-21-2020,22282,56944,8933806,US-South,242758
686018,06-22-2020,22399,57354,9080083,US-South,257212
703881,06-23-2020,22709,58101,9279559,US-South,261775
725332,06-24-2020,22940,58860,9450852,US-South,268357
746556,06-25-2020,23191,59463,9669792,US-South,271645
772057,06-26-2020,23408,60432,9882849,US-South,275511
796938,06-27-2020,23597,60986,10086677,US-South,279157
820556,06-28-2020,23720,61277,10296408,US-South,281714
842774,06-29-2020,23833,61652,10500118,US-South,298425
866886,06-30-2020,24091,62754,10751304,US-South,305782
895162,07-01-2020,24382,63510,10991398,US-South,311491
927992,07-02-2020,24659,64703,11272925,US-South,320667
959929,07-03-2020,24902,65611,11525895,US-South,326940
992430,07-04-2020,25022,66179,11776624,US-South,332341
2,01-22-2020,0,0,2,US-West,0
2,01-23-2020,0,0,2,US-West,0
2,01-24-2020,0,0,2,US-West,0
2,01-25-2020,0,0,2,US-West,0
2,01-26-2020,0,0,2,US-West,0
2,01-27-2020,0,0,2,US-West,0
2,01-28-2020,0,0,2,US-West,0
3,01-29-2020,0,0,3,US-West,0
3,01-30-2020,0,0,3,US-West,0
3,01-31-2020,0,0,3,US-West,0
4,02-01-2020,0,0,4,US-West,0
6,02-02-2020,0,0,6,US-West,0
7,02-03-2020,0,0,7,US-West,0
8,02-04-2020,0,0,8,US-West,0
8,02-05-2020,0,0,8,US-West,0
11,02-06-2020,0,0,11,US-West,0
12,02-07-2020,0,0,12,US-West,0
13,02-08-2020,0,0,13,US-West,0
13,02-09-2020,0,0,13,US-West,0
16,02-10-2020,0,0,16,US-West,0
17,02-11-2020,0,0,17,US-West,0
18,02-12-2020,0,0,18,US-West,0
18,02-13-2020,0,0,18,US-West,0
21,02-14-2020,0,0,21,US-West,0
