Date,Province_State,Recovered,Deaths,People_Hospitalized,Confirmed,People_Tested
05-18-2020,New Jersey,23496,10435,0,148039,505569
05-18-2020,Montana,434,16,64,470,28167
05-18-2020,Nevada,355,350,0,6906,81832
05-18-2020,New York,61681,22729,86901,351371,1439557
05-18-2020,Ohio,0,1657,4998,28454,271849
05-18-2020,Oklahoma,4008,288,885,5398,123560
05-18-2020,New Mexico,1755,265,886,5938,133253
05-19-2020,Idaho,1649,74,213,2455,38069
05-19-2020,Illinois,0,4379,0,98030,621684
05-19-2020,Indiana,0,1824,4389,28705,189330
05-19-2020,Kansas,465,173,740,8340,66990
05-19-2020,Kentucky,2826,366,1980,8069,153986
05-19-2020,Massachusetts,0,5938,8766,87925,476940
05-19-2020,Maryland,2868,2164,7199,41546,208658
05-19-2020,Maine,1088,73,225,1741,23833
05-19-2020,Michigan,28234,5017,0,52350,422904
05-19-2020,Iowa,8130,372,0,15349,107648
05-19-2020,Louisiana,26249,2581,0,35038,278073
05-19-2020,Hawaii,574,17,82,640,45023
05-19-2020,Minnesota,11540,757,2221,17029,161835
05-19-2020,Georgia,0,1664,7027,38721,378156
05-19-2020,Florida,0,2129,8744,46944,715855
05-19-2020,Delaware,3760,304,0,8037,44132
05-19-2020,District of Columbia,1040,400,0,7434,39374
05-19-2020,Connecticut,6264,3472,10946,38430,185520
05-19-2020,Colorado,3431,1224,3899,22202,131333
05-19-2020,California,0,3334,0,81795,1339316
05-19-2020,Arizona,3693,704,1746,14566,161571
05-19-2020,American Samoa,0,0,0,0,124
05-19-2020,Arkansas,3739,102,535,4923,93701
05-19-2020,Alabama,0,504,1453,12376,157566
05-19-2020,Alaska,348,10,0,399,36380
05-19-2020,Guam,126,5,0,154,4827
05-19-2020,Missouri,0,616,0,11080,154110
05-19-2020,Northern Mariana Islands,13,2,0,21,3817
05-19-2020,Mississippi,7681,554,1840,11704,117760
05-19-2020,West Virginia,922,68,0,1509,78301
05-19-2020,Wisconsin,7371,467,2110,12885,161122
05-19-2020,Washington,0,1002,0,20066,318669
05-19-2020,Vermont,820,54,0,944,25058
05-19-2020,Virgin Islands,61,6,0,69,1367
05-19-2020,Virginia,4271,1041,5768,32145,202789
05-19-2020,Utah,4275,88,619,7518,177311
05-19-2020,Texas,29359,1369,0,49912,700146
05-19-2020,Tennessee,10969,305,1498,18378,346123
05-19-2020,South Dakota,2914,46,327,4085,29709
05-19-2020,South Carolina,5451,399,1444,9056,135063
05-19-2020,Rhode Island,1023,532,1464,12951,117246
05-19-2020,Puerto Rico,0,124,0,2805,2805
05-19-2020,Wyoming,504,10,73,766,17850
05-19-2020,Oregon,1406,140,714,3726,99720
05-19-2020,Montana,437,16,65,471,28950
05-19-2020,North Carolina,11637,691,0,19700,265008
05-19-2020,North Dakota,1269,45,135,1994,57731
05-19-2020,Pennsylvania,0,4624,0,63666,349700
05-19-2020,New Hampshire,1269,172,368,3652,49474
05-19-2020,Nebraska,0,125,0,10625,69984
05-19-2020,New Mexico,1796,270,886,6096,137620
05-19-2020,Nevada,334,365,0,7046,87555
05-19-2020,New York,61886,22843,87169,352845,1467739
05-19-2020,Ohio,0,1720,5117,28952,277602
05-19-2020,Oklahoma,4135,294,897,5489,139147
05-19-2020,New Jersey,23657,10586,0,149013,520182
05-20-2020,Idaho,1668,77,215,2476,38567
05-20-2020,Illinois,0,4525,0,100418,642713
05-20-2020,Indiana,0,1864,4389,29274,195738
05-20-2020,Kansas,473,178,760,8539,71203
05-20-2020,Michigan,28234,5060,0,53009,437072
05-20-2020,Louisiana,26249,2608,0,35316,285970
05-20-2020,Massachusetts,0,6066,8897,88970,489953
05-20-2020,Maryland,2993,2198,7393,42323,215330
05-20-2020,Maine,1100,73,231,1819,37269
05-20-2020,Iowa,8362,388,0,15614,110748
05-20-2020,Kentucky,2826,366,2010,8069,153986
05-20-2020,Hawaii,578,17,82,641,46304
05-20-2020,Colorado,3478,1257,3955,22482,131837
05-20-2020,Georgia,0,1687,7107,39647,402940
05-20-2020,Florida,0,2173,8934,47471,771348
05-20-2020,Delaware,3965,310,0,8194,45412
05-20-2020,District of Columbia,1059,407,0,7551,40419
05-20-2020,Connecticut,6264,3529,10946,39017,190718
05-20-2020,California,0,3436,0,84057,1380120
05-20-2020,Arizona,3773,747,1792,14897,165435
05-20-2020,American Samoa,0,0,0,0,124
05-20-2020,Arkansas,3852,107,535,5003,96258
05-20-2020,Alabama,0,517,1493,12744,164450
05-20-2020,Alaska,352,10,0,402,37045
05-20-2020,Minnesota,12227,786,2308,17670,167338
05-20-2020,Guam,125,5,0,165,4972
05-20-2020,Missouri,0,631,0,11232,161984
05-20-2020,Northern Mariana Islands,13,2,0,21,3817
05-20-2020,Mississippi,7681,570,1901,11967,120680
05-20-2020,West Virginia,950,69,0,1545,80641
05-20-2020,Wisconsin,7728,481,2161,13413,167713
05-20-2020,Washington,0,1031,0,20296,325925
05-20-2020,Vermont,824,54,0,944,25058
05-20-2020,Virgin Islands,61,6,0,69,1383
05-20-2020,Virginia,4523,1074,6059,32908,212626
05-20-2020,Utah,4423,90,631,7710,179664
05-20-2020,Texas,30341,1419,0,51323,720928
05-20-2020,Tennessee,11783,309,1515,18532,354013
05-20-2020,South Dakota,3023,46,333,4177,30389
05-20-2020,South Carolina,5451,399,1444,9056,135063
05-20-2020,Rhode Island,1030,538,1486,13356,120528
05-20-2020,Puerto Rico,0,125,0,2866,2866
05-20-2020,Wyoming,528,11,74,787,18840
05-20-2020,Oregon,1406,144,723,3801,102149
05-20-2020,Montana,440,16,65,478,29726
05-20-2020,North Carolina,11637,702,0,20122,277603
05-20-2020,North Dakota,1302,49,142,2095,59200
05-20-2020,Pennsylvania,0,4624,0,63666,349700
05-20-2020,New Hampshire,1275,182,383,3721,50888
05-20-2020,Nebraska,0,132,0,10846,72135
05-20-2020,New Mexico,1882,276,1139,6192,142246
05-20-2020,Nevada,336,373,0,7166,91171
05-20-2020,New York,61886,22976,87459,354370,1505836
05-20-2020,Ohio,0,1781,5198,29436,289528
05-20-2020,Oklahoma,4266,299,905,5532,144371
05-20-2020,New Jersey,23945,10747,0,150399,531343
05-21-2020,Idaho,1688,77,221,2506,38888
05-21-2020,Illinois,0,4607,0,102686,672020
05-21-2020,Indiana,0,1913,4389,29936,202995
05-21-2020,Kansas,473,178,760,8539,71203
05-21-2020,Michigan,28234,5129,0,53510,454740
05-21-2020,Louisiana,26249,2629,0,36504,305381
05-21-2020,Massachusetts,0,6148,9040,90084,501486
05-21-2020,Maryland,3099,2221,7485,43531,220233
05-21-2020,Maine,1145,73,235,1877,37327
05-21-2020,Iowa,8672,406,0,16170,116565
05-21-2020,Kentucky,2919,376,2016,8167,158672
05-21-2020,Hawaii,578,17,82,643,47149
05-21-2020,Colorado,3532,1299,3990,22797,135611
05-21-2020,Georgia,0,1754,7235,40405,407731
05-21-2020,Florida,0,2222,9200,48675,813929
05-21-2020,Delaware,4130,317,0,8386,47542
05-21-2020,District of Columbia,1061,412,0,7788,41756
05-21-2020,Connecticut,6264,3582,10946,39208,196447
05-21-2020,California,0,3542,0,86197,1421127
05-21-2020,Arizona,3872,763,1830,15315,171627
05-21-2020,American Samoa,0,0,0,0,124
05-21-2020,Arkansas,3915,110,535,5458,99276
05-21-2020,Alabama,0,529,1528,13119,170739
05-21-2020,Alaska,356,10,0,402,39545
05-21-2020,Minnesota,12488,818,2380,18200,173556
05-21-2020,Guam,125,5,0,165,5064
05-21-2020,Missouri,0,661,0,11340,162092
05-21-2020,Wyoming,534,11,75,787,18840
05-21-2020,Mississippi,7681,580,1932,12222,125970
05-21-2020,Northern Mariana Islands,13,2,0,22,4089
05-21-2020,West Virginia,983,70,0,1593,83141
05-21-2020,Wisconsin,8012,487,2218,13885,177123
05-21-2020,Washington,0,1037,3125,20482,331723
05-21-2020,Vermont,827,54,0,950,25701
05-21-2020,Virgin Islands,61,6,0,69,1383
05-21-2020,Virginia,4778,1099,6269,34137,218599
05-21-2020,Utah,4596,92,647,7874,182874
05-21-2020,Tennessee,12191,313,1539,18961,360583
05-21-2020,South Dakota,3145,48,342,4250,31301
05-21-2020,South Carolina,5451,407,1444,9175,138238
05-21-2020,Rhode Island,1047,556,1506,13571,123367
05-21-2020,Puerto Rico,0,126,0,2913,2913
05-21-2020,Texas,30341,1440,0,52268,740181
05-21-2020,Oregon,1406,145,732,3817,105224
05-21-2020,Pennsylvania,0,4869,0,65392,368906
05-21-2020,North Carolina,11637,716,0,20860,290645
05-21-2020,North Dakota,1340,51,144,2229,61279
05-21-2020,Nebraska,0,138,0,11122,75640
05-21-2020,New Hampshire,1388,190,385,3868,52830
05-21-2020,New Jersey,24236,10843,0,151472,544274
05-21-2020,Montana,440,16,65,479,30524
05-21-2020,Nevada,339,378,0,7255,94382
05-21-2020,New York,62826,23083,87638,356458,1555055
05-21-2020,Ohio,0,1836,5295,30167,299078
05-21-2020,Oklahoma,4361,304,917,5680,149595
05-21-2020,New Mexico,1985,283,1139,6317,147344
05-22-2020,Idaho,1720,77,223,2534,39595
05-22-2020,Illinois,0,4715,0,105444,697133
05-22-2020,Indiana,0,1941,5285,30409,208561
05-22-2020,Kansas,485,185,787,8958,76434
05-22-2020,Kentucky,3008,386,2041,8286,166240
05-22-2020,Massachusetts,0,6228,9162,90889,511644
05-22-2020,Maryland,3243,2274,7634,44424,227902
05-22-2020,Maine,1192,75,240,1948,37398
05-22-2020,Michigan,28234,5158,0,53913,471784
05-22-2020,Iowa,9079,425,0,16504,120250
05-22-2020,Louisiana,26249,2668,0,36925,311808
05-22-2020,Hawaii,579,17,83,647,47985
05-22-2020,Minnesota,12696,851,2432,19005,180971
05-22-2020,Georgia,0,1785,7313,41218,427249
05-22-2020,Florida,0,2268,9372,49451,835496
05-22-2020,Delaware,4296,322,0,8529,48986
05-22-2020,District of Columbia,1069,418,0,7893,42993
05-22-2020,Connecticut,7127,3637,12538,39640,202328
05-22-2020,Colorado,3580,1310,4037,23191,142225
05-22-2020,California,0,3630,0,88444,1466773
05-22-2020,Arizona,3949,775,1879,15608,176003
05-22-2020,American Samoa,0,0,0,0,124
05-22-2020,Arkansas,4029,113,584,5612,103047
05-22-2020,Alabama,7951,537,1561,13563,177768
05-22-2020,Alaska,356,10,0,404,41446
05-22-2020,Guam,125,5,0,165,5279
05-22-2020,Missouri,0,671,0,11558,172946
05-22-2020,Northern Mariana Islands,13,2,0,22,4318
05-22-2020,Mississippi,7681,596,1966,12624,137973
05-22-2020,West Virginia,983,71,0,1616,84829
05-22-2020,Wisconsin,8362,496,2259,14396,187099
05-22-2020,Washington,0,1044,3156,20747,337375
05-22-2020,Vermont,834,54,0,952,25733
05-22-2020,Virgin Islands,61,6,0,69,1412
05-22-2020,Virginia,4963,1136,6422,34950,225175
05-22-2020,Utah,4748,93,660,8057,186834
05-22-2020,Texas,31223,1480,0,53449,741362
05-22-2020,Tennessee,12566,315,1560,19394,361016
05-22-2020,South Dakota,3267,50,351,4356,32344
05-22-2020,South Carolina,5743,419,1534,9638,150023
05-22-2020,Rhode Island,1084,579,1537,13736,127139
05-22-2020,Puerto Rico,0,126,0,3030,3030
05-22-2020,Wyoming,551,12,76,803,19424
05-22-2020,Oregon,1376,147,737,3864,107839
05-22-2020,Montana,441,16,65,479,31857
05-22-2020,North Carolina,11637,728,0,21618,303224
05-22-2020,North Dakota,1405,52,147,2317,62830
05-22-2020,Pennsylvania,37767,4984,0,66258,379001
05-22-2020,New Hampshire,1767,199,393,3935,55100
05-22-2020,Nebraska,0,143,0,11425,78419
05-22-2020,New Mexico,2041,294,1139,6472,152767
05-22-2020,Nevada,339,381,0,7401,99941
05-22-2020,New York,63292,23195,87843,358154,1600793
05-22-2020,Ohio,0,1872,5379,30794,307800
05-22-2020,Oklahoma,4533,307,926,5849,153167
05-22-2020,New Jersey,24491,10985,0,152719,555314
05-23-2020,Idaho,1735,79,225,2595,40609
05-23-2020,Illinois,0,4790,0,107796,722247
05-23-2020,Indiana,0,1943,5285,30901,214933
05-23-2020,Kansas,485,185,787,8958,76434
05-23-2020,Michigan,33168,5223,0,54365,450918
05-23-2020,Louisiana,26249,2668,0,37040,314447
05-23-2020,Massachusetts,0,6304,9260,91662,520986
05-23-2020,Maryland,3283,2306,7825,45495,232327
05-23-2020,Maine,1232,77,243,2013,37463
05-23-2020,Iowa,9254,444,0,16893,123941
05-23-2020,Kentucky,3069,391,2076,8426,171459
05-23-2020,Hawaii,585,17,84,642,48821
05-23-2020,Colorado,3612,1324,4082,23487,144952
05-23-2020,Georgia,0,1811,7411,42132,453537
05-23-2020,Florida,0,2312,9567,50127,856437
05-23-2020,Delaware,4454,324,0,8690,50534
05-23-2020,District of Columbia,1075,427,0,7966,51991
05-23-2020,Connecticut,7127,3675,12538,40022,208367
05-23-2020,California,0,3708,0,90631,1515306
05-23-2020,Arizona,4033,799,1930,16039,180439
05-23-2020,American Samoa,0,0,0,0,124
05-23-2020,Arkansas,4029,113,590,5612,103047
05-23-2020,Alabama,7951,546,1589,13938,182676
05-23-2020,Alaska,358,10,0,408,42351
05-23-2020,Minnesota,13485,861,2534,19845,189493
05-23-2020,Guam,134,5,0,165,5359
05-23-2020,Missouri,0,676,0,11752,148304
05-23-2020,Northern Mariana Islands,13,2,0,22,4318
05-23-2020,Mississippi,7681,616,1996,13005,134220
05-23-2020,West Virginia,1110,72,0,1717,83744
05-23-2020,Wisconsin,8688,507,2292,14877,194206
05-23-2020,Washington,0,1050,3230,20933,340106
05-23-2020,Vermont,837,54,0,954,27424
05-23-2020,Virgin Islands,61,6,0,69,1412
05-23-2020,Virginia,5047,1159,6431,35749,232470
05-23-2020,Utah,4898,97,676,8260,190779
05-23-2020,Texas,32277,1506,0,54509,762706
05-23-2020,Tennessee,12745,329,1573,19789,373758
05-23-2020,South Dakota,3336,50,358,4468,33528
05-23-2020,South Carolina,5743,425,1534,9895,158910
05-23-2020,Rhode Island,1106,597,1557,13952,130132
05-23-2020,Puerto Rico,0,127,0,3100,3100
05-23-2020,Wyoming,551,12,77,813,20034
05-23-2020,Oregon,1376,147,740,3888,110207
05-23-2020,Montana,441,16,65,479,32652
05-23-2020,North Carolina,11637,737,0,22725,329582
05-23-2020,North Dakota,1451,52,150,2365,64148
05-23-2020,Pennsylvania,39519,5096,0,66983,388452
05-23-2020,New Hampshire,2197,208,419,4089,59539
05-23-2020,Nebraska,0,147,0,11662,79982
05-23-2020,New Mexico,2149,302,1139,6625,158383
05-23-2020,Nevada,359,388,0,7696,107047
05-23-2020,New York,63292,23282,88083,359926,1652061
05-23-2020,Ohio,0,1956,5437,31408,316494
05-23-2020,Oklahoma,4645,311,926,5960,160903
05-23-2020,New Jersey,24762,11081,0,153104,578735
05-24-2020,Idaho,1755,79,225,2626,41406
05-24-2020,Illinois,0,4856,0,110304,747921
05-24-2020,Indiana,0,1976,5285,31376,220801
05-24-2020,Kansas,485,185,787,8958,76434
05-24-2020,Michigan,33168,5228,0,54679,451232
05-24-2020,Louisiana,26249,2690,0,37169,316036
05-24-2020,Massachusetts,0,6372,9308,92675,532373
05-24-2020,Maryland,3319,2341,7939,46313,240362
05-24-2020,Maine,1263,78,252,2055,37505
05-24-2020,Iowa,9318,454,0,17252,127756
05-24-2020,Kentucky,3102,391,2131,8571,169856
05-24-2020,Hawaii,589,17,84,643,49572
05-24-2020,Colorado,3640,1327,4105,23964,150051
05-24-2020,Georgia,0,1824,7439,42838,481954
05-24-2020,Florida,0,2316,9638,50867,871235
05-24-2020,Delaware,4598,326,0,8809,51870
05-24-2020,District of Columbia,1075,427,0,7966,51991
05-24-2020,Connecticut,7127,3693,12538,40468,214136
05-24-2020,California,0,3774,0,92710,1582745
05-24-2020,Arizona,4132,800,1945,16339,183641
05-24-2020,American Samoa,0,0,0,0,124
05-24-2020,Arkansas,4148,116,598,5922,108581
05-24-2020,Alabama,7951,551,1612,14327,185799
05-24-2020,Alaska,358,10,0,408,43507
05-24-2020,Minnesota,14115,878,2588,20573,197964
05-24-2020,Guam,138,5,0,166,5569
05-24-2020,Missouri,0,681,0,11988,151619
05-24-2020,Wyoming,556,12,78,813,20034
05-24-2020,Mississippi,7681,625,2023,13252,137902
05-24-2020,Northern Mariana Islands,13,2,0,22,4757
05-24-2020,West Virginia,1121,72,0,1759,85694
05-24-2020,Wisconsin,8999,510,2315,15277,201483
05-24-2020,Washington,0,1055,3256,21070,342368
05-24-2020,Vermont,839,54,0,956,28590
05-24-2020,Virgin Islands,61,6,0,69,1412
05-24-2020,Virginia,5102,1171,6453,36244,244085
05-24-2020,Utah,5081,97,688,8392,194433
05-24-2020,Tennessee,12837,336,1583,20145,383576
05-24-2020,South Dakota,3371,50,364,4563,34905
05-24-2020,South Carolina,5743,435,1534,10096,163947
05-24-2020,Rhode Island,1119,608,1580,14065,132701
05-24-2020,Puerto Rico,0,127,0,3189,3189
05-24-2020,Texas,33385,1506,0,55348,763545
05-24-2020,Oregon,1376,148,742,3927,112195
05-24-2020,Pennsylvania,40627,5124,0,67713,396095
05-24-2020,North Carolina,11637,744,0,23222,336656
05-24-2020,North Dakota,1496,53,152,2418,65488
05-24-2020,Nebraska,0,147,0,11989,83205
05-24-2020,New Hampshire,2197,208,419,4089,59539
05-24-2020,New Jersey,25040,11133,0,154154,603807
05-24-2020,Montana,441,16,65,479,33381
05-24-2020,Nevada,359,392,0,7770,110281
05-24-2020,New York,64080,23391,88324,361515,1699826
05-24-2020,Ohio,0,1969,5476,31911,324553
05-24-2020,Oklahoma,4688,311,938,6037,160980
05-24-2020,New Mexico,2357,308,1139,6795,169119
05-25-2020,Idaho,1755,79,225,2626,41406
05-25-2020,Illinois,0,4884,0,112017,769564
05-25-2020,Indiana,0,1976,5285,31715,226251
05-25-2020,Kansas,493,188,800,9218,81399
05-25-2020,Kentucky,3102,391,2131,8571,169856
05-25-2020,Massachusetts,0,6416,9339,93271,540561
05-25-2020,Maryland,3329,2379,8092,47152,249577
05-25-2020,Maine,1290,78,257,2074,37524
05-25-2020,Michigan,33168,5240,0,54881,472860
05-25-2020,Iowa,9377,459,0,17577,132715
05-25-2020,Louisiana,28700,2690,0,37809,330898
05-25-2020,Hawaii,591,17,84,643,50371
05-25-2020,Minnesota,14816,890,2676,21315,204059
05-25-2020,Georgia,0,1830,7475,43344,513545
05-25-2020,Florida,0,2331,9681,51746,908235
05-25-2020,Delaware,4693,332,0,8965,53896
05-25-2020,District of Columbia,1080,440,0,8225,40803
05-25-2020,Connecticut,7127,3742,12538,40873,221726
05-25-2020,Colorado,3666,1332,4119,24174,150308
05-25-2020,California,0,3795,0,94558,1644102
05-25-2020,Arizona,4204,806,1961,16561,187782
05-25-2020,American Samoa,0,0,0,0,124
05-25-2020,Arkansas,4249,117,605,6029,111622
05-25-2020,Alabama,7951,562,1629,14730,190315
05-25-2020,Alaska,361,10,0,409,44472
05-25-2020,Guam,138,5,0,166,5569
05-25-2020,Missouri,0,685,0,12167,157385
05-25-2020,Northern Mariana Islands,13,2,0,22,4757
05-25-2020,Mississippi,9401,635,2046,13458,143917
05-25-2020,West Virginia,1135,72,0,1774,86325
05-25-2020,Wisconsin,9207,514,2339,15584,208963
05-25-2020,Washington,0,1061,3287,21279,344762
05-25-2020,Vermont,843,54,0,962,29669
05-25-2020,Virgin Islands,61,6,0,69,1412
05-25-2020,Virginia,5145,1208,6521,37727,258750
05-25-2020,Utah,5218,98,692,8521,196468
05-25-2020,Texas,35292,1527,0,55971,805654
05-25-2020,Tennessee,13073,338,1594,20607,396219
05-25-2020,South Dakota,3415,50,370,4586,35283
05-25-2020,South Carolina,6063,440,1534,10178,166020
05-25-2020,Rhode Island,1119,608,1580,14065,132701
05-25-2020,Puerto Rico,0,129,0,3260,3260
05-25-2020,Wyoming,575,12,79,838,20389
05-25-2020,Oregon,1376,148,747,3949,113858
05-25-2020,Montana,441,16,65,479,33682
05-25-2020,North Carolina,14954,754,0,23964,344690
05-25-2020,North Dakota,1551,54,154,2457,66350
05-25-2020,Pennsylvania,40911,5139,0,68186,403114
05-25-2020,New Hampshire,2204,209,419,4149,61386
05-25-2020,Nebraska,0,150,0,12134,85732
05-25-2020,New Mexico,2464,317,1243,6943,173481
05-25-2020,Nevada,359,394,0,7879,114731
05-25-2020,New York,64280,23488,88554,362764,1739449
05-25-2020,Ohio,0,1987,5511,32477,330334
05-25-2020,Oklahoma,4714,313,938,6090,161033
05-25-2020,New Jersey,25253,11144,0,155092,623797
05-26-2020,Idaho,1755,79,225,2626,41406
05-26-2020,Illinois,0,4923,0,113195,786794
05-26-2020,Indiana,0,2004,5285,32078,230749
05-26-2020,Kansas,493,188,800,9218,81399
05-26-2020,Michigan,33168,5266,0,55104,484279
05-26-2020,Louisiana,28700,2701,0,38054,341026
05-26-2020,Massachusetts,0,6473,9388,93693,545481
05-26-2020,Maryland,3334,2417,8179,47687,254487
05-26-2020,Maine,1318,79,258,2109,37559
05-26-2020,Iowa,9791,478,0,17703,135004
05-26-2020,Kentucky,3102,391,2131,8571,169856
05-26-2020,Hawaii,592,17,84,643,50371
05-26-2020,Colorado,3702,1333,4128,24269,156011
05-26-2020,Georgia,0,1871,7547,43730,514945
05-26-2020,Florida,0,2338,9740,52255,923224
05-26-2020,Delaware,4802,335,0,9066,54914
05-26-2020,District of Columbia,1080,440,0,8334,42055
05-26-2020,Connecticut,7127,3769,12538,41303,225362
05-26-2020,California,0,3814,0,96733,1696396
05-26-2020,Arizona,4297,807,1988,16783,190731
05-26-2020,American Samoa,0,0,0,0,124
05-26-2020,Arkansas,4332,119,617,6180,111773
05-26-2020,Alabama,7951,575,1671,15396,193759
05-26-2020,Alaska,362,10,0,411,44964
05-26-2020,Minnesota,15523,908,2709,21960,209898
05-26-2020,Guam,139,5,0,169,5684
05-26-2020,Missouri,0,686,0,12291,160298
05-26-2020,Northern Mariana Islands,13,2,0,22,4940
05-26-2020,Mississippi,9401,652,2070,13731,147819
05-26-2020,West Virginia,1180,74,0,1854,87811
05-26-2020,Wisconsin,9405,517,2362,15863,216737
05-26-2020,Washington,0,1070,3290,21522,352612
05-26-2020,Vermont,848,54,0,967,30423
05-26-2020,Virgin Islands,61,6,0,69,1494
05-26-2020,Virginia,5227,1236,6630,39342,267181
05-26-2020,Utah,5346,101,696,8620,198592
05-26-2020,Texas,36375,1536,0,56560,821233
05-26-2020,Tennessee,13344,343,1609,20965,403504
05-26-2020,South Dakota,3528,50,378,4653,37038
05-26-2020,South Carolina,6102,446,1618,10416,172734
05-26-2020,Rhode Island,1158,634,1613,14210,135363
05-26-2020,Puerto Rico,0,129,0,3324,3324
05-26-2020,Wyoming,607,13,82,850,21502
05-26-2020,Oregon,1795,148,752,3967,115538
05-26-2020,Montana,441,17,65,479,33834
05-26-2020,North Carolina,14954,766,0,24140,352331
05-26-2020,North Dakota,1701,54,156,2422,66854
05-26-2020,Pennsylvania,41868,5152,0,68637,408472
05-26-2020,New Hampshire,2434,210,420,4197,63039
05-26-2020,Nebraska,0,150,0,12355,88042
05-26-2020,New Mexico,2522,320,1264,7026,177361
05-26-2020,Nevada,374,396,0,7997,123367
05-26-2020,New York,64443,23564,88686,363836,1774128
05-26-2020,Ohio,0,2002,5579,33006,339400
05-26-2020,Oklahoma,4823,318,941,6137,159941
05-26-2020,New Jersey,25384,11191,16373,155764,635892
05-27-2020,Idaho,2100,81,231,2699,43017
05-27-2020,Illinois,0,5083,0,114306,803973
05-27-2020,Indiana,0,2030,5285,32437,235333
05-27-2020,Kansas,534,205,822,9337,84488
05-27-2020,Michigan,33168,5334,0,55608,494252
05-27-2020,Louisiana,28700,2722,0,38497,347647
05-27-2020,Massachusetts,0,6547,9492,94220,552144
05-27-2020,Maryland,3401,2458,8281,48423,262055
05-27-2020,Maine,1357,81,260,2137,45617
05-27-2020,Iowa,10016,491,0,18360,139526
05-27-2020,Kentucky,3124,400,2136,9077,182101
05-27-2020,Hawaii,593,17,83,643,51202
05-27-2020,Colorado,3741,1352,4160,24565,159420
05-27-2020,Georgia,0,1907,7666,44421,440756
05-27-2020,Florida,0,2400,9899,52634,933571
05-27-2020,Delaware,4909,344,0,9096,55421
05-27-2020,District of Columbia,1082,445,0,8406,42697
05-27-2020,Connecticut,7127,3769,12538,41303,225362
05-27-2020,California,0,3884,0,98980,1736894
05-27-2020,Arizona,4361,831,2031,17262,196266
05-27-2020,American Samoa,0,0,0,0,174
05-27-2020,Arkansas,4424,120,627,6277,115596
05-27-2020,Alabama,7951,581,1719,15843,195794
05-27-2020,Alaska,364,10,0,412,46363
05-27-2020,Minnesota,16314,942,2796,22464,216532
05-27-2020,Guam,143,5,0,170,5685
05-27-2020,Missouri,0,696,0,12492,165521
05-27-2020,Wyoming,607,13,82,850,21502
05-27-2020,Mississippi,9401,670,2106,14044,148132
05-27-2020,Northern Mariana Islands,13,2,0,22,5200
05-27-2020,West Virginia,1191,74,0,1867,88461
05-27-2020,Wisconsin,9846,539,2411,16462,227067
05-27-2020,Washington,0,1078,3338,21758,359303
05-27-2020,Vermont,849,54,0,971,30999
05-27-2020,Virgin Islands,61,6,0,69,1511
05-27-2020,Virginia,5367,1281,6826,40249,277047
05-27-2020,Utah,5499,105,716,8706,200626
05-27-2020,Tennessee,13916,353,1647,21306,409630
05-27-2020,South Dakota,3619,54,391,4710,38006
05-27-2020,South Carolina,6102,466,1618,10623,175683
05-27-2020,Rhode Island,1175,655,1624,14353,138383
05-27-2020,Puerto Rico,0,129,0,3397,3397
05-27-2020,Texas,37626,1562,0,57921,855674
05-27-2020,Oregon,1795,148,759,4038,116992
05-27-2020,Pennsylvania,43038,5265,0,69417,419407
05-27-2020,North Carolina,14954,794,0,24628,364156
05-27-2020,North Dakota,1762,56,161,2439,67340
05-27-2020,Nebraska,0,153,0,12619,90421
05-27-2020,New Hampshire,2550,214,421,4231,64232
05-27-2020,New Jersey,25552,11339,16597,156628,660325
05-27-2020,Montana,444,17,66,481,35643
05-27-2020,Nevada,401,396,0,8113,128559
05-27-2020,New York,64632,23643,88866,364965,1811544
05-27-2020,Ohio,0,2044,5700,33439,349725
05-27-2020,Oklahoma,5135,322,941,6229,178638
05-27-2020,New Mexico,2564,325,1282,7130,180646
05-28-2020,Illinois,0,5186,0,115833,829966
05-28-2020,Indiana,0,2068,5285,33068,242287
05-28-2020,Kansas,534,205,822,9337,84488
05-28-2020,Kentucky,3124,400,2142,9077,182101
05-28-2020,Louisiana,28700,2740,0,38802,355027
05-28-2020,Maryland,3468,2501,8392,49709,274858
05-28-2020,Maine,1402,84,264,2189,45669
05-28-2020,Michigan,33168,5372,0,56014,504458
05-28-2020,Minnesota,16655,977,2880,22947,225208
05-28-2020,Idaho,2185,82,234,2731,43875
05-28-2020,Massachusetts,0,6640,9618,94895,562323
05-28-2020,Iowa,10359,504,0,18573,142933
05-28-2020,Alaska,366,10,0,425,47970
05-28-2020,Guam,143,5,0,172,5962
05-28-2020,Georgia,0,1962,7767,45070,444646
05-28-2020,Florida,0,2446,10056,53285,951616
05-28-2020,Delaware,5010,345,0,9171,56801
05-28-2020,District of Columbia,1082,453,0,8492,43514
05-28-2020,Connecticut,7127,3826,12538,41559,235525
05-28-2020,Colorado,3783,1392,4196,24767,163123
05-28-2020,California,0,3973,0,101697,1790559
05-28-2020,Arizona,4452,857,2848,17763,202914
05-28-2020,American Samoa,0,0,0,0,174
05-28-2020,Arkansas,4583,120,640,6538,118902
05-28-2020,Alabama,9355,590,1765,16310,200481
05-28-2020,Missouri,0,707,0,12673,171067
05-28-2020,Northern Mariana Islands,13,2,0,22,5423
05-28-2020,Hawaii,600,17,83,644,51839
05-28-2020,Montana,445,17,66,485,36793
05-28-2020,Wyoming,624,15,82,874,23160
05-28-2020,West Virginia,1211,74,0,1906,90315
05-28-2020,Wisconsin,10384,550,2452,16974,237693
